corp_label,entity_type,group,corp_code,corp_name,bsns_year,reprt_code,reprt_nm,accounting_std_inferred,bsis_blce_acntbk_amount,bsis_blce_qota_rt,bsis_blce_qy,corp_cls,frst_acqs_amount,frst_acqs_de,incrs_dcrs_acqs_dsps_amount,incrs_dcrs_acqs_dsps_qy,incrs_dcrs_evl_lstmn,inference_rule,inv_prm,invstmnt_purps,recent_bsns_year_fnnr_sttus_thstrm_ntpf,recent_bsns_year_fnnr_sttus_tot_assets,stlm_dt,trmend_blce_acntbk_amount,trmend_blce_qota_rt,trmend_blce_qy,value_source,source_endpoint,source_params,rcept_no,rcept_no_source,fetched_at,status,call_id,raw_path,raw_sha256,data_age_days
KB금융,지주,지주,00688996,KB금융,2016,11011,사업보고서,IFRS4,"14,821,721,000,000",100,"404,379,116",Y,"12,227,020,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB국민은행
(비상장)",설립시 주식이전,"967,766,000,000","301,205,007,000,000",2016-12-31,"14,821,721,000,000",100,"404,379,116",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,지주,지주,00688996,KB금융,2016,11011,사업보고서,IFRS4,"121,553,000,000",100,"16,000,000",Y,"107,643,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB부동산신탁
(비상장)",설립시 주식이전,"29,270,000,000","216,687,000,000",2016-12-31,"121,553,000,000",100,"16,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,지주,지주,00688996,KB금융,2016,11011,사업보고서,IFRS4,"104,910,000,000",100,"8,951,797",Y,"104,741,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB인베스트먼트
(비상장)",설립시 주식이전,"4,513,000,000","146,372,000,000",2016-12-31,"104,910,000,000",100,"8,951,797",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,지주,지주,00688996,KB금융,2016,11011,사업보고서,IFRS4,"23,621,000,000",100,"1,252,400",Y,"42,721,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB신용정보
(비상장)",설립시 주식이전,"43,000,000","27,973,000,000",2016-12-31,"23,621,000,000",100,"1,252,400",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,지주,지주,00688996,KB금융,2016,11011,사업보고서,IFRS4,"6,334,000,000",100,"800,000",Y,"16,698,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB데이타시스템
(비상장)",설립시 주식이전,"613,000,000","27,037,000,000",2016-12-31,"6,334,000,000",100,"800,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,지주,지주,00688996,KB금융,2016,11011,사업보고서,IFRS4,-,-,-,Y,"1,237,509,000,000",2016.05.31,"3,342,391,000,000","98,620,424",-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB증권
(비상장)",자회사 편입,"-344,000,000","29,463,149,000,000",2016-12-31,"3,342,391,000,000",100,"298,620,424",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,지주,지주,00688996,KB금융,2016,11011,사업보고서,IFRS4,"883,065,000,000",33.29,"19,972,759",Y,"651,403,000,000",2015.06.24,"170,625,000,000","6,500,000","6,520,000","보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB손해보험
(상장)",자회사 편입,"295,780,000,000","29,352,211,000,000",2016-12-31,"1,053,690,000,000",39.81,"26,472,759",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,지주,지주,00688996,KB금융,2016,11011,사업보고서,IFRS4,"1,953,175,000,000",100,"92,000,000",Y,"1,953,175,000,000",2011.03.02,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB국민카드
(비상장)",자회사 편입,"318,627,000,000","15,739,739,000,000",2016-12-31,"1,953,175,000,000",100,"92,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,지주,지주,00688996,KB금융,2016,11011,사업보고서,IFRS4,"507,212,000,000",100,"31,588,314",Y,"418,331,000,000",2008.09.29,"-507,212,000,000","-31,588,314",-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB투자증권
(비상장)",설립시 주식이전,-,-,2016-12-31,-,-,-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,지주,지주,00688996,KB금융,2016,11011,사업보고서,IFRS4,"485,314,000,000",100,"91,200,000",Y,"76,091,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB생명보험
(비상장)",자회사 편입,"12,748,000,000","8,887,383,000,000",2016-12-31,"485,314,000,000",100,"91,200,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,지주,지주,00688996,KB금융,2016,11011,사업보고서,IFRS4,"96,312,000,000",100,"7,667,550",Y,"101,961,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB자산운용
(비상장)",설립시 주식이전,"58,756,000,000","170,781,000,000",2016-12-31,"96,312,000,000",100,"7,667,550",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,지주,지주,00688996,KB금융,2016,11011,사업보고서,IFRS4,"279,870,000,000",52.02,"11,180,630",Y,"279,870,000,000",2014.03.20,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB캐피탈
(상장)",자회사 편입,"96,696,000,000","7,452,823,000,000",2016-12-31,"279,870,000,000",52.02,"11,180,630",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,지주,지주,00688996,KB금융,2016,11011,사업보고서,IFRS4,"157,544,000,000",100,"8,001,912",Y,"171,526,000,000",2012.01.02,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB저축은행
(비상장)",자회사 편입,"10,319,000,000","1,078,130,000,000",2016-12-31,"157,544,000,000",100,"8,001,912",api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,지주,지주,00688996,KB금융,2016,11011,사업보고서,IFRS4,"19,440,631,000,000",-,-,Y,-,-,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",합계,-,-,-,2016-12-31,"22,446,435,000,000",-,-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2016"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20170331004054,api_row,2026-08-31T15:05:31+09:00,000,run_20260831_150050_0034,raw/otrCprInvstmntSttus/00688996_2016_11011.json,883ec8633794782b6e3570f9446c93280ba9c38bcf4d576a6be383d1941440ab,0
KB금융,지주,지주,00688996,KB금융,2017,11011,사업보고서,IFRS4,"14,821,721,000,000",100,"404,379,116",Y,"12,227,020,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",KB국민은행(비상장),설립시 주식이전,"2,262,916,000,000","323,419,161,000,000",2017-12-31,"14,821,721,000,000",100,"404,379,116",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:05:33+09:00,000,run_20260831_150050_0035,raw/otrCprInvstmntSttus/00688996_2017_11011.json,ab3742d470d58e99cb120d70600b83559e15f2c41a25ecc1e8cbf72a70557920,0
KB금융,지주,지주,00688996,KB금융,2017,11011,사업보고서,IFRS4,"104,910,000,000",100,"8,951,797",Y,"104,741,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB인베스트먼트
(비상장)",설립시 주식이전,"-2,602,000,000","146,555,000,000",2017-12-31,"104,910,000,000",100,"8,951,797",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:05:33+09:00,000,run_20260831_150050_0035,raw/otrCprInvstmntSttus/00688996_2017_11011.json,ab3742d470d58e99cb120d70600b83559e15f2c41a25ecc1e8cbf72a70557920,0
KB금융,지주,지주,00688996,KB금융,2017,11011,사업보고서,IFRS4,"23,621,000,000",100,"1,252,400",Y,"42,721,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB신용정보
(비상장)",설립시 주식이전,"-5,316,000,000","26,121,000,000",2017-12-31,"23,621,000,000",100,"1,252,400",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:05:33+09:00,000,run_20260831_150050_0035,raw/otrCprInvstmntSttus/00688996_2017_11011.json,ab3742d470d58e99cb120d70600b83559e15f2c41a25ecc1e8cbf72a70557920,0
KB금융,지주,지주,00688996,KB금융,2017,11011,사업보고서,IFRS4,"6,334,000,000",100,"800,000",Y,"16,698,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB데이타시스템
(비상장)",설립시 주식이전,"945,000,000","41,945,000,000",2017-12-31,"6,334,000,000",100,"800,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:05:33+09:00,000,run_20260831_150050_0035,raw/otrCprInvstmntSttus/00688996_2017_11011.json,ab3742d470d58e99cb120d70600b83559e15f2c41a25ecc1e8cbf72a70557920,0
KB금융,지주,지주,00688996,KB금융,2017,11011,사업보고서,IFRS4,"3,342,391,000,000",100,"298,620,424",Y,"1,237,509,000,000",2016.05.31,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB증권
(비상장)",자회사 편입,"271,534,000,000","36,079,842,000,000",2017-12-31,"3,342,391,000,000",100,"298,620,424",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:05:33+09:00,000,run_20260831_150050_0035,raw/otrCprInvstmntSttus/00688996_2017_11011.json,ab3742d470d58e99cb120d70600b83559e15f2c41a25ecc1e8cbf72a70557920,0
KB금융,지주,지주,00688996,KB금융,2017,11011,사업보고서,IFRS4,"1,053,690,000,000",39.81,"26,472,759",Y,"651,403,000,000",2015.06.24,"1,321,740,000,000","40,027,241",-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB손해보험
(비상장)",자회사 편입,"360,489,000,000","31,538,102,000,000",2017-12-31,"2,375,430,000,000",100,"66,500,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:05:33+09:00,000,run_20260831_150050_0035,raw/otrCprInvstmntSttus/00688996_2017_11011.json,ab3742d470d58e99cb120d70600b83559e15f2c41a25ecc1e8cbf72a70557920,0
KB금융,지주,지주,00688996,KB금융,2017,11011,사업보고서,IFRS4,"1,953,175,000,000",100,"92,000,000",Y,"1,953,175,000,000",2011.03.02,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB국민카드
(비상장)",자회사 편입,"302,106,000,000","17,659,957,000,000",2017-12-31,"1,953,175,000,000",100,"92,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:05:33+09:00,000,run_20260831_150050_0035,raw/otrCprInvstmntSttus/00688996_2017_11011.json,ab3742d470d58e99cb120d70600b83559e15f2c41a25ecc1e8cbf72a70557920,0
KB금융,지주,지주,00688996,KB금융,2017,11011,사업보고서,IFRS4,"485,314,000,000",100,"91,200,000",Y,"76,091,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB생명보험
(비상장)",자회사 편입,"18,955,000,000","9,125,712,000,000",2017-12-31,"485,314,000,000",100,"91,200,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:05:33+09:00,000,run_20260831_150050_0035,raw/otrCprInvstmntSttus/00688996_2017_11011.json,ab3742d470d58e99cb120d70600b83559e15f2c41a25ecc1e8cbf72a70557920,0
KB금융,지주,지주,00688996,KB금융,2017,11011,사업보고서,IFRS4,"96,312,000,000",100,"7,667,550",Y,"101,961,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB자산운용
(비상장)",설립시 주식이전,"52,279,000,000","197,641,000,000",2017-12-31,"96,312,000,000",100,"7,667,550",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:05:33+09:00,000,run_20260831_150050_0035,raw/otrCprInvstmntSttus/00688996_2017_11011.json,ab3742d470d58e99cb120d70600b83559e15f2c41a25ecc1e8cbf72a70557920,0
KB금융,지주,지주,00688996,KB금융,2017,11011,사업보고서,IFRS4,"279,870,000,000",52.02,"11,180,630",Y,"279,870,000,000",2014.03.20,"293,941,000,000","10,311,498",-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB캐피탈
(비상장)",자회사 편입,"120,109,000,000","8,736,903,000,000",2017-12-31,"573,811,000,000",100,"21,492,128",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:05:33+09:00,000,run_20260831_150050_0035,raw/otrCprInvstmntSttus/00688996_2017_11011.json,ab3742d470d58e99cb120d70600b83559e15f2c41a25ecc1e8cbf72a70557920,0
KB금융,지주,지주,00688996,KB금융,2017,11011,사업보고서,IFRS4,"157,544,000,000",100,"8,001,912",Y,"171,526,000,000",2012.01.02,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB저축은행
(비상장)",자회사 편입,"21,150,000,000","1,158,829,000,000",2017-12-31,"157,544,000,000",100,"8,001,912",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:05:33+09:00,000,run_20260831_150050_0035,raw/otrCprInvstmntSttus/00688996_2017_11011.json,ab3742d470d58e99cb120d70600b83559e15f2c41a25ecc1e8cbf72a70557920,0
KB금융,지주,지주,00688996,KB금융,2017,11011,사업보고서,IFRS4,"121,553,000,000",100,"16,000,000",Y,"107,643,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB부동산신탁
(비상장)",설립시 주식이전,"36,407,000,000","246,685,000,000",2017-12-31,"121,553,000,000",100,"16,000,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:05:33+09:00,000,run_20260831_150050_0035,raw/otrCprInvstmntSttus/00688996_2017_11011.json,ab3742d470d58e99cb120d70600b83559e15f2c41a25ecc1e8cbf72a70557920,0
KB금융,지주,지주,00688996,KB금융,2017,11011,사업보고서,IFRS4,"22,446,435,000,000",-,-,Y,-,-,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",합계,-,-,-,2017-12-31,"24,062,116,000,000",-,-,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000354,api_row,2026-08-31T15:05:33+09:00,000,run_20260831_150050_0035,raw/otrCprInvstmntSttus/00688996_2017_11011.json,ab3742d470d58e99cb120d70600b83559e15f2c41a25ecc1e8cbf72a70557920,0
KB금융,지주,지주,00688996,KB금융,2018,11011,사업보고서,IFRS4,"14,821,721,000,000",100,"404,379,116",Y,"12,227,020,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4",국민은행(비상장),설립시 주식이전,"2,259,198,000,000","356,959,258,000,000",2018-12-31,"14,821,721,000,000",100,"404,379,116",api,otrCprInvstmntSttus,"{""bsns_year"": ""2018"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000426,api_row,2026-08-31T15:05:34+09:00,000,run_20260831_150050_0036,raw/otrCprInvstmntSttus/00688996_2018_11011.json,e3d4f429fde9c2db390f1aee9f015f80ded3decae0b4e48b7ede375ea9268c9b,0
KB금융,지주,지주,00688996,KB금융,2018,11011,사업보고서,IFRS4,"104,910,000,000",100,"8,951,797",Y,"104,741,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB인베스트먼트
(비상장)",설립시 주식이전,"14,532,000,000","528,701,000,000",2018-12-31,"104,910,000,000",100,"8,951,797",api,otrCprInvstmntSttus,"{""bsns_year"": ""2018"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000426,api_row,2026-08-31T15:05:34+09:00,000,run_20260831_150050_0036,raw/otrCprInvstmntSttus/00688996_2018_11011.json,e3d4f429fde9c2db390f1aee9f015f80ded3decae0b4e48b7ede375ea9268c9b,0
KB금융,지주,지주,00688996,KB금융,2018,11011,사업보고서,IFRS4,"6,334,000,000",100,"800,000",Y,"16,698,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB데이타시스템
(비상장)",설립시 주식이전,"2,942,000,000","40,197,000,000",2018-12-31,"6,334,000,000",100,"800,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2018"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000426,api_row,2026-08-31T15:05:34+09:00,000,run_20260831_150050_0036,raw/otrCprInvstmntSttus/00688996_2018_11011.json,e3d4f429fde9c2db390f1aee9f015f80ded3decae0b4e48b7ede375ea9268c9b,0
KB금융,지주,지주,00688996,KB금융,2018,11011,사업보고서,IFRS4,"23,621,000,000",100,"1,252,400",Y,"42,721,000,000",2008.09.29,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB신용정보
(비상장)",설립시 주식이전,"185,000,000","26,276,000,000",2018-12-31,"23,621,000,000",100,"1,252,400",api,otrCprInvstmntSttus,"{""bsns_year"": ""2018"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000426,api_row,2026-08-31T15:05:34+09:00,000,run_20260831_150050_0036,raw/otrCprInvstmntSttus/00688996_2018_11011.json,e3d4f429fde9c2db390f1aee9f015f80ded3decae0b4e48b7ede375ea9268c9b,0
KB금융,지주,지주,00688996,KB금융,2018,11011,사업보고서,IFRS4,"3,342,391,000,000",100,"298,620,424",Y,"1,237,509,000,000",2016.05.31,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB증권
(비상장)",자회사 편입,"178,850,000,000","45,086,292,000,000",2018-12-31,"3,342,391,000,000",100,"298,620,424",api,otrCprInvstmntSttus,"{""bsns_year"": ""2018"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000426,api_row,2026-08-31T15:05:34+09:00,000,run_20260831_150050_0036,raw/otrCprInvstmntSttus/00688996_2018_11011.json,e3d4f429fde9c2db390f1aee9f015f80ded3decae0b4e48b7ede375ea9268c9b,0
KB금융,지주,지주,00688996,KB금융,2018,11011,사업보고서,IFRS4,"2,375,430,000,000",100,"66,500,000",Y,"651,403,000,000",2015.06.24,-,-,-,"보고서 사업연도 >= 2023 이면 IFRS17, 아니면 IFRS4","KB손해보험
(비상장)",자회사 편입,"262,266,000,000","34,785,551,000,000",2018-12-31,"2,375,430,000,000",100,"66,500,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2018"", ""corp_code"": ""00688996"", ""reprt_code"": ""11011""}",20210427000426,api_row,2026-08-31T15:05:34+09:00,000,run_20260831_150050_0036,raw/otrCprInvstmntSttus/00688996_2018_11011.json,e3d4f429fde9c2db390f1aee9f015f80ded3decae0b4e48b7ede375ea9268c9b,0
