parent_label,parent_corp_code,child_label,child_name,child_corp_code,child_match_method,bsns_year,reprt_code,trmend_qota_rt,bsis_qota_rt,first_acqs_de,first_acqs_amount,invstmnt_purps,parent_entity_type,stlm_dt,trmend_acntbk_amount,trmend_qy,value_source,source_endpoint,source_params,rcept_no,rcept_no_source,fetched_at,status,call_id,raw_path,raw_sha256,data_age_days
한화생명보험,00113058,,LG (상장),,unmatched,2017,11011,0.02 ,0.02 ,2016.06.14,"3,173,000,000",투자,생보,2017-12-31,"3,624,000,000","39,823",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,LG디스플레이 (상장),,unmatched,2017,11011,0.00 ,0.01 ,2016.10.14,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,LG디스플레이 (상장),,unmatched,2017,11011,0.00 ,0.02 ,2016.06.14,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,LG생활건강 (상장),,unmatched,2017,11011,0.00 ,0.00 ,2017.08.18,"470,000,000",투자,생보,2017-12-31,"580,000,000",488,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,LG이노텍 (상장),,unmatched,2017,11011,0.02 ,0.00 ,2017.01.19,"559,000,000",투자,생보,2017-12-31,"512,000,000","3,556",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,LG전자우 (상장),,unmatched,2017,11011,0.00 ,0.07 ,2016.06.14,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,LG하우시스 (상장),,unmatched,2017,11011,0.02 ,0.01 ,2016.06.16,"203,000,000",투자,생보,2017-12-31,"199,000,000","2,047",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,LG화학 (상장),,unmatched,2017,11011,0.00 ,0.01 ,2016.12.01,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,LG화학 (상장),,unmatched,2017,11011,0.01 ,0.00 ,2016.06.16,"1,596,000,000",투자,생보,2017-12-31,"1,784,000,000","4,406",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,LG화학우 (상장),,unmatched,2017,11011,0.05 ,0.07 ,2016.06.14,"998,000,000",투자,생보,2017-12-31,"994,000,000","3,993",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,MKOF (비상장),,unmatched,2017,11011,6.59 ,6.59 ,2006.03.23,"28,863,000,000",투자,생보,2017-12-31,"69,000,000","28,863",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,NAVER (상장),,unmatched,2017,11011,0.00 ,0.00 ,2015.06.22,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,NAVER (상장),,unmatched,2017,11011,0.01 ,0.01 ,2016.06.14,"2,577,000,000",투자,생보,2017-12-31,"2,923,000,000","3,360",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,NICE (상장),,unmatched,2017,11011,0.00 ,0.05 ,2016.08.02,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,POSCO (상장),,unmatched,2017,11011,0.00 ,0.01 ,2016.08.02,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,"PT. Hanwha Life Insurance Indonesia
(비상장)",,unmatched,2017,11011,99.61 ,99.61 ,2012.12.20,"205,664,000,000",투자,생보,2017-12-31,"170,500,000,000","2,171,400",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,S-Oil (상장),,unmatched,2017,11011,0.02 ,0.00 ,2016.06.14,"2,635,000,000",투자,생보,2017-12-31,"2,561,000,000","21,891",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,SK (상장),,unmatched,2017,11011,0.00 ,0.01 ,2016.03.16,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,SK (상장),,unmatched,2017,11011,0.02 ,0.00 ,2017.01.19,"3,623,000,000",투자,생보,2017-12-31,"3,835,000,000","13,552",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,SK머티리얼즈 (상장),,unmatched,2017,11011,0.00 ,0.03 ,2016.12.20,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,SK케미칼 (상장),,unmatched,2017,11011,0.01 ,0.00 ,2017.01.19,"173,000,000",투자,생보,2017-12-31,"174,000,000","2,069",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,SK텔레콤 (상장),,unmatched,2017,11011,0.00 ,0.01 ,2015.06.22,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,SK텔레콤 (상장),,unmatched,2017,11011,0.01 ,0.02 ,2016.06.14,"2,687,000,000",투자,생보,2017-12-31,"2,802,000,000","10,496",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,SK하이닉스 (상장),,unmatched,2017,11011,0.00 ,0.00 ,2016.03.16,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,SK하이닉스 (상장),,unmatched,2017,11011,0.01 ,0.00 ,2016.06.14,"4,354,000,000",투자,생보,2017-12-31,"4,607,000,000","60,221",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,"Sino Hanwha Life Insurance Co.,Ltd(China)
(비상장)",,unmatched,2017,11011,50.00 ,50.00 ,2012.07.23,"86,239,000,000",투자,생보,2017-12-31,"86,239,000,000",0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,강소신재생에너지혁신펀드 (비상장),,unmatched,2017,11011,99.00 ,99.00 ,2015.09.15,"74,745,000,000",투자,생보,2017-12-31,"74,745,000,000","74,745",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,강원랜드 (상장),,unmatched,2017,11011,0.00 ,0.00 ,2016.08.02,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,고려아연 (상장),,unmatched,2017,11011,0.03 ,0.02 ,2016.06.14,"2,537,000,000",투자,생보,2017-12-31,"2,512,000,000","5,095",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,고영 (상장),,unmatched,2017,11011,0.03 ,0.05 ,2016.06.14,"235,000,000",투자,생보,2017-12-31,"314,000,000","3,800",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,광주제2순환도로 (비상장),,unmatched,2017,11011,15.00 ,15.00 ,2004.04.14,"7,514,000,000",투자,생보,2017-12-31,"4,637,000,000","1,502,730",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,국민유선방송투자(주) (비상장),,unmatched,2017,11011,0.00 ,2.64 ,2016.07.29,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,국보디자인 (상장),,unmatched,2017,11011,0.00 ,1.14 ,2016.06.14,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,금호석유 (상장),,unmatched,2017,11011,0.02 ,0.00 ,2017.08.18,"424,000,000",투자,생보,2017-12-31,"544,000,000","5,463",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,기능대비티엘 (비상장),,unmatched,2017,11011,14.77 ,14.77 ,2006.07.25,"459,000,000",투자,생보,2017-12-31,"475,000,000","45,900",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,기아차 (상장),,unmatched,2017,11011,0.00 ,0.00 ,2016.06.14,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,기업은행 (상장),,unmatched,2017,11011,0.02 ,0.05 ,2016.06.14,"2,069,000,000",투자,생보,2017-12-31,"2,281,000,000","138,681",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,남양강진씨앤지 (비상장),,unmatched,2017,11011,14.99 ,14.99 ,2006.05.22,"520,000,000",투자,생보,2017-12-31,"520,000,000","52,000",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,네오팜 (상장),,unmatched,2017,11011,0.10 ,0.00 ,2017.09.06,"216,000,000",투자,생보,2017-12-31,"342,000,000","7,258",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,넷마블게임즈 (상장),,unmatched,2017,11011,0.00 ,0.00 ,2017.08.30,"501,000,000",투자,생보,2017-12-31,"587,000,000","3,112",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,노원학교관리 (비상장),,unmatched,2017,11011,14.58 ,14.58 ,2008.06.13,"689,000,000",투자,생보,2017-12-31,"688,000,000","137,720",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,녹십자홀딩스 (상장),,unmatched,2017,11011,0.03 ,0.01 ,2016.06.14,"445,000,000",투자,생보,2017-12-31,"541,000,000","13,787",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,농심 (상장),,unmatched,2017,11011,0.04 ,0.01 ,2016.06.14,"875,000,000",투자,생보,2017-12-31,"932,000,000","2,633",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,다나와 (상장),,unmatched,2017,11011,0.23 ,0.00 ,2017.08.31,"368,000,000",투자,생보,2017-12-31,"403,000,000","29,659",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,대림산업 (상장),,unmatched,2017,11011,0.02 ,0.01 ,2016.06.14,"648,000,000",투자,생보,2017-12-31,"615,000,000","7,459",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,대우인터내셔널 (상장),,unmatched,2017,11011,0.00 ,0.01 ,2016.10.14,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,대웅 (상장),,unmatched,2017,11011,0.00 ,0.03 ,2016.06.14,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,대한항공 (상장),,unmatched,2017,11011,0.01 ,0.00 ,2017.08.16,"349,000,000",투자,생보,2017-12-31,"356,000,000","10,514",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,대한해운 (상장),,unmatched,2017,11011,0.09 ,0.00 ,2017.11.06,"574,000,000",투자,생보,2017-12-31,"496,000,000","21,695",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,더블유게임즈 (상장),,unmatched,2017,11011,0.03 ,0.00 ,2017.06.01,"278,000,000",투자,생보,2017-12-31,"262,000,000","5,060",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,더존비즈온 (상장),,unmatched,2017,11011,0.09 ,0.00 ,2017.01.02,"828,000,000",투자,생보,2017-12-31,"851,000,000","25,567",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,덕산하이메탈 (상장),,unmatched,2017,11011,0.00 ,0.07 ,2016.06.14,0,투자,생보,2017-12-31,0,0,api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
한화생명보험,00113058,,동아쏘시오홀딩스 (상장),,unmatched,2017,11011,0.04 ,0.02 ,2016.06.14,"280,000,000",투자,생보,2017-12-31,"288,000,000","2,250",api,otrCprInvstmntSttus,"{""bsns_year"": ""2017"", ""corp_code"": ""00113058"", ""reprt_code"": ""11011""}",20180402005271,api_row,2026-08-31T15:46:22+09:00,000,run_20260831_152517_0573,raw/otrCprInvstmntSttus/00113058_2017_11011.json,454b31d2f67eb652bda55456bc8a9c7e0e60676caf91487da24d2d0163b040db,0
